"No.","CV[V]","Z[ohm]","OFF"
"96","1.000","311.7209E+00",""
"97","1.000","311.7285E+00",""
"98","1.000","311.7140E+00",""
"99","1.000","311.7440E+00",""
"100","1.000","311.7385E+00",""
"101","1.000","311.7150E+00",""
"102","1.000","311.6910E+00",""
"103","1.000","311.6836E+00",""
"104","1.000","311.7469E+00",""
"105","1.000","311.6521E+00",""
"106","1.000","311.6278E+00",""
"107","1.000","311.6598E+00",""
"108","1.000","311.6206E+00",""
"109","1.000","311.6228E+00",""
"110","1.000","311.5794E+00",""
"111","1.000","311.5980E+00",""
"112","1.000","311.6243E+00",""
"113","1.000","311.5905E+00",""
"114","1.000","311.5412E+00",""
"115","1.000","311.5678E+00",""
"116","1.000","311.6247E+00",""
"117","1.000","311.6490E+00",""
"118","1.000","311.6222E+00",""
"119","1.000","311.6946E+00",""
"120","1.000","311.5958E+00",""
"121","1.000","311.5971E+00",""
"122","1.000","311.5467E+00",""
"123","1.000","311.5163E+00",""
"124","1.000","311.5685E+00",""
"125","1.000","311.5428E+00",""
"126","1.000","311.5588E+00",""
"127","1.000","311.5437E+00",""
"128","1.000","311.5506E+00",""
"129","1.000","311.4838E+00",""
"130","1.000","311.5038E+00",""
"131","1.000","311.5260E+00",""
"132","1.000","311.5387E+00",""
"133","1.000","311.5005E+00",""
"134","1.000","311.5100E+00",""
"135","1.000","311.4653E+00",""
"136","1.000","311.4963E+00",""
"137","1.000","311.4613E+00",""
"138","1.000","311.5051E+00",""
"139","1.000","311.5245E+00",""
"140","1.000","311.4739E+00",""
"141","1.000","311.4440E+00",""
"142","1.000","311.4897E+00",""
"143","1.000","311.4703E+00",""
"144","1.000","311.4686E+00",""
"145","1.000","311.4897E+00",""
"146","1.000","311.4545E+00",""
"147","1.000","311.4776E+00",""
"148","1.000","311.4681E+00",""
"149","1.000","311.4349E+00",""
"150","1.000","311.4818E+00",""
"151","1.000","311.4732E+00",""
"152","1.000","311.4317E+00",""
"153","1.000","311.5409E+00",""
"154","1.000","311.4018E+00",""
"155","1.000","311.4527E+00",""
"156","1.000","311.5158E+00",""
"157","1.000","311.4957E+00",""
"158","1.000","311.4816E+00",""
"159","1.000","311.4987E+00",""
"160","1.000","311.4996E+00",""
"161","1.000","311.4853E+00",""
"162","1.000","311.4728E+00",""
"163","1.000","311.4162E+00",""
"164","1.000","311.5112E+00",""
"165","1.000","311.4861E+00",""
"166","1.000","311.4364E+00",""
"167","1.000","311.4884E+00",""
"168","1.000","311.4810E+00",""
"169","1.000","311.4498E+00",""
"170","1.000","311.4017E+00",""
"171","1.000","311.3592E+00",""
"172","1.000","311.3792E+00",""
"173","1.000","311.4157E+00",""
"174","1.000","311.4283E+00",""
"175","1.000","311.4055E+00",""
"176","1.000","311.3769E+00",""
"177","1.000","311.3798E+00",""
"178","1.000","311.3915E+00",""
"179","1.000","311.3618E+00",""
"180","1.000","311.3877E+00",""
"181","1.000","311.4258E+00",""
"182","1.000","311.4058E+00",""
"183","1.000","311.3772E+00",""
"184","1.000","311.4060E+00",""
"185","1.000","311.4415E+00",""
"186","1.000","311.5845E+00",""
"187","1.000","312.1620E+00",""
"188","1.000","311.7825E+00",""
"189","1.000","311.7452E+00",""
"190","1.000","311.7214E+00",""
"191","1.000","311.7781E+00",""
"192","1.000","311.7209E+00",""
"193","1.000","311.6556E+00",""
"194","1.000","311.6784E+00",""
"195","1.000","311.7006E+00",""
"196","1.000","311.6474E+00",""
"197","1.000","311.7033E+00",""
"198","1.000","311.6205E+00",""
"199","1.000","311.6427E+00",""
"200","1.000","311.6106E+00",""
"201","1.000","311.6370E+00",""
"202","1.000","311.6306E+00",""
"203","1.000","311.6139E+00",""
"204","1.000","311.5953E+00",""
"205","1.000","311.5158E+00",""
"206","1.000","311.5492E+00",""
"207","1.000","311.5183E+00",""
"208","1.000","311.5005E+00",""
"209","1.000","311.5920E+00",""
"210","1.000","311.4973E+00",""
"211","1.000","311.4738E+00",""
"212","1.000","311.4684E+00",""
"213","1.000","311.4713E+00",""
"214","1.000","311.4503E+00",""
"215","1.000","311.4751E+00",""
"216","1.000","311.4306E+00",""
"217","1.000","311.3779E+00",""
"218","1.000","311.3924E+00",""
"219","1.000","311.4063E+00",""
"220","1.000","311.3821E+00",""
"221","1.000","311.4398E+00",""
"222","1.000","311.4473E+00",""
"223","1.000","311.4419E+00",""
"224","1.000","311.4488E+00",""
"225","1.000","311.4899E+00",""
"226","1.000","311.4503E+00",""
"227","1.000","311.4890E+00",""
"228","1.000","311.4165E+00",""
"229","1.000","311.4291E+00",""
"230","1.000","311.3731E+00",""
"231","1.000","311.4548E+00",""
"232","1.000","311.4203E+00",""
"233","1.000","311.4559E+00",""
"234","1.000","311.4855E+00",""
"235","1.000","311.4343E+00",""
"236","1.000","311.4990E+00",""
"237","1.000","311.4460E+00",""
"238","1.000","311.4327E+00",""
"239","1.000","311.3877E+00",""
"240","1.000","311.4496E+00",""
"241","1.000","311.4118E+00",""

