"No.","CV[V]","Z[ohm]","OFF"
"187","1.000","352.4830E+00",""
"188","1.000","352.4928E+00",""
"189","1.000","352.5097E+00",""
"190","1.000","352.5119E+00",""
"191","1.000","352.4689E+00",""
"192","1.000","352.4466E+00",""
"193","1.000","352.4942E+00",""
"194","1.000","352.4490E+00",""
"195","1.000","352.4005E+00",""
"196","1.000","352.4273E+00",""
"197","1.000","352.4067E+00",""
"198","1.000","352.4227E+00",""
"199","1.000","352.4139E+00",""
"200","1.000","352.4119E+00",""
"201","1.000","352.4158E+00",""
"202","1.000","352.3795E+00",""
"203","1.000","352.3841E+00",""
"204","1.000","352.3223E+00",""
"205","1.000","352.3401E+00",""
"206","1.000","352.3029E+00",""
"207","1.000","352.2730E+00",""
"208","1.000","352.2475E+00",""
"209","1.000","352.2755E+00",""
"210","1.000","352.2704E+00",""
"211","1.000","352.2394E+00",""
"212","1.000","352.2387E+00",""
"213","1.000","352.2666E+00",""
"214","1.000","352.2702E+00",""
"215","1.000","352.2501E+00",""
"216","1.000","352.2473E+00",""
"217","1.000","352.2395E+00",""
"218","1.000","352.2462E+00",""
"219","1.000","352.2009E+00",""
"220","1.000","352.2076E+00",""
"221","1.000","352.1905E+00",""
"222","1.000","352.1779E+00",""
"223","1.000","352.1921E+00",""
"224","1.000","352.1714E+00",""
"225","1.000","352.1892E+00",""
"226","1.000","352.1831E+00",""
"227","1.000","352.1984E+00",""
"228","1.000","352.1552E+00",""
"229","1.000","352.1519E+00",""
"230","1.000","352.1709E+00",""
"231","1.000","352.1484E+00",""
"232","1.000","352.1035E+00",""
"233","1.000","352.1263E+00",""
"234","1.000","352.1493E+00",""
"235","1.000","352.1206E+00",""
"236","1.000","352.1161E+00",""
"237","1.000","352.1014E+00",""
"238","1.000","352.1385E+00",""
"239","1.000","352.1090E+00",""
"240","1.000","352.1494E+00",""
"241","1.000","352.1037E+00",""

