"No.","CV[V]","Z[ohm]","OFF"
"72","1.000","608.3835E+00",""
"73","1.000","608.2509E+00",""
"74","1.000","608.1472E+00",""
"75","1.000","608.0782E+00",""
"76","1.000","607.9768E+00",""
"77","1.000","607.9152E+00",""
"78","1.000","607.7686E+00",""
"79","1.000","607.7813E+00",""
"80","1.000","607.6537E+00",""
"81","1.000","607.6112E+00",""
"82","1.000","607.5614E+00",""
"83","1.000","607.5093E+00",""
"84","1.000","607.4138E+00",""
"85","1.000","607.3394E+00",""
"86","1.000","607.1774E+00",""
"87","1.000","607.1850E+00",""
"88","1.000","607.0156E+00",""
"89","1.000","606.8918E+00",""
"90","1.000","606.7868E+00",""
"91","1.000","606.7665E+00",""
"92","1.000","606.6111E+00",""
"93","1.000","606.5949E+00",""
"94","1.000","606.5429E+00",""
"95","1.000","606.4645E+00",""
"96","1.000","606.3985E+00",""
"97","1.000","606.3579E+00",""
"98","1.000","606.2846E+00",""
"99","1.000","606.2331E+00",""
"100","1.000","606.2209E+00",""
"101","1.000","606.1231E+00",""
"102","1.000","606.0633E+00",""
"103","1.000","606.0381E+00",""
"104","1.000","605.9689E+00",""
"105","1.000","605.9386E+00",""
"106","1.000","605.8915E+00",""
"107","1.000","605.8741E+00",""
"108","1.000","605.8657E+00",""
"109","1.000","605.8390E+00",""
"110","1.000","605.7460E+00",""
"111","1.000","605.6984E+00",""
"112","1.000","605.7019E+00",""
"113","1.000","605.6837E+00",""
"114","1.000","605.6186E+00",""
"115","1.000","605.6131E+00",""
"116","1.000","605.5880E+00",""
"117","1.000","605.5659E+00",""
"118","1.000","605.5606E+00",""
"119","1.000","605.4570E+00",""
"120","1.000","605.4825E+00",""
"121","1.000","605.4320E+00",""
"122","1.000","605.3508E+00",""
"123","1.000","605.3205E+00",""
"124","1.000","605.3055E+00",""
"125","1.000","605.2771E+00",""
"126","1.000","605.2589E+00",""
"127","1.000","605.2232E+00",""
"128","1.000","605.1890E+00",""
"129","1.000","605.1637E+00",""
"130","1.000","605.1381E+00",""
"131","1.000","605.0703E+00",""
"132","1.000","605.0707E+00",""
"133","1.000","605.0264E+00",""
"134","1.000","604.9854E+00",""
"135","1.000","604.9864E+00",""
"136","1.000","604.9536E+00",""
"137","1.000","604.9381E+00",""
"138","1.000","604.9460E+00",""
"139","1.000","604.9009E+00",""
"140","1.000","604.9202E+00",""
"141","1.000","604.8258E+00",""
"142","1.000","604.7805E+00",""
"143","1.000","604.7829E+00",""
"144","1.000","604.8221E+00",""
"145","1.000","604.7868E+00",""
"146","1.000","604.7781E+00",""
"147","1.000","604.7452E+00",""
"148","1.000","604.7042E+00",""
"149","1.000","604.6589E+00",""
"150","1.000","604.6790E+00",""
"151","1.000","604.6373E+00",""
"152","1.000","604.5737E+00",""
"153","1.000","604.5290E+00",""
"154","1.000","604.5183E+00",""
"155","1.000","604.4777E+00",""
"156","1.000","604.3872E+00",""
"157","1.000","604.3568E+00",""
"158","1.000","604.4181E+00",""
"159","1.000","604.2207E+00",""
"160","1.000","604.2495E+00",""
"161","1.000","604.2455E+00",""
"162","1.000","604.1834E+00",""
"163","1.000","604.1586E+00",""
"164","1.000","604.1220E+00",""
"165","1.000","604.0357E+00",""
"166","1.000","603.9671E+00",""
"167","1.000","604.0582E+00",""
"168","1.000","603.9905E+00",""
"169","1.000","603.9304E+00",""
"170","1.000","603.8460E+00",""
"171","1.000","603.8068E+00",""
"172","1.000","603.8000E+00",""
"173","1.000","603.7702E+00",""
"174","1.000","603.6988E+00",""
"175","1.000","603.7456E+00",""
"176","1.000","603.7447E+00",""
"177","1.000","603.6686E+00",""
"178","1.000","603.7275E+00",""
"179","1.000","603.6426E+00",""
"180","1.000","603.6049E+00",""
"181","1.000","603.5766E+00",""
"182","1.000","603.5244E+00",""
"183","1.000","603.4935E+00",""
"184","1.000","603.4877E+00",""
"185","1.000","603.3931E+00",""
"186","1.000","603.4236E+00",""
"187","1.000","603.3990E+00",""
"188","1.000","603.4025E+00",""
"189","1.000","603.4278E+00",""
"190","1.000","603.2546E+00",""
"191","1.000","603.2125E+00",""
"192","1.000","603.2107E+00",""
"193","1.000","603.1892E+00",""
"194","1.000","603.1447E+00",""
"195","1.000","603.0568E+00",""
"196","1.000","603.0597E+00",""
"197","1.000","603.0107E+00",""
"198","1.000","603.0255E+00",""
"199","1.000","603.0590E+00",""
"200","1.000","602.9699E+00",""
"201","1.000","602.8773E+00",""
"202","1.000","602.9094E+00",""
"203","1.000","602.8857E+00",""
"204","1.000","602.8418E+00",""
"205","1.000","602.8036E+00",""
"206","1.000","602.6389E+00",""
"207","1.000","602.5757E+00",""
"208","1.000","602.3716E+00",""
"209","1.000","602.3139E+00",""
"210","1.000","602.1323E+00",""
"211","1.000","602.1858E+00",""
"212","1.000","602.1291E+00",""
"213","1.000","602.0088E+00",""
"214","1.000","602.0312E+00",""
"215","1.000","601.9639E+00",""
"216","1.000","601.9007E+00",""
"217","1.000","601.8586E+00",""
"218","1.000","601.8382E+00",""
"219","1.000","601.8371E+00",""
"220","1.000","601.7943E+00",""
"221","1.000","601.7450E+00",""
"222","1.000","601.7471E+00",""
"223","1.000","601.7214E+00",""
"224","1.000","601.6729E+00",""
"225","1.000","601.6828E+00",""
"226","1.000","601.5149E+00",""
"227","1.000","601.5710E+00",""
"228","1.000","601.5232E+00",""
"229","1.000","601.4950E+00",""
"230","1.000","601.4539E+00",""
"231","1.000","601.4256E+00",""
"232","1.000","601.3647E+00",""
"233","1.000","601.3237E+00",""
"234","1.000","601.2823E+00",""
"235","1.000","601.2207E+00",""
"236","1.000","601.2381E+00",""
"237","1.000","601.1849E+00",""
"238","1.000","601.1509E+00",""
"239","1.000","601.0864E+00",""
"240","1.000","601.1433E+00",""
"241","1.000","601.0694E+00",""

