"No.","CV[V]","Z[ohm]","OFF"
"113","1.000","680.5311E+00",""
"114","1.000","680.5415E+00",""
"115","1.000","680.5968E+00",""
"116","1.000","680.6406E+00",""
"117","1.000","680.6109E+00",""
"118","1.000","680.4979E+00",""
"119","1.000","680.4967E+00",""
"120","1.000","680.5634E+00",""
"121","1.000","680.5513E+00",""
"122","1.000","680.4419E+00",""
"123","1.000","680.5269E+00",""
"124","1.000","680.5360E+00",""
"125","1.000","680.4674E+00",""
"126","1.000","680.5099E+00",""
"127","1.000","680.5400E+00",""
"128","1.000","680.5395E+00",""
"129","1.000","680.5991E+00",""
"130","1.000","680.6268E+00",""
"131","1.000","680.8090E+00",""
"132","1.000","680.5590E+00",""
"133","1.000","680.4544E+00",""
"134","1.000","680.5000E+00",""
"135","1.000","680.5382E+00",""
"136","1.000","680.5408E+00",""
"137","1.000","680.5402E+00",""
"138","1.000","680.5303E+00",""
"139","1.000","680.5292E+00",""
"140","1.000","680.5446E+00",""
"141","1.000","680.5786E+00",""
"142","1.000","680.6373E+00",""
"143","1.000","680.5063E+00",""
"144","1.000","680.6110E+00",""
"145","1.000","680.5802E+00",""
"146","1.000","680.3940E+00",""
"147","1.000","680.6207E+00",""
"148","1.000","680.5718E+00",""
"149","1.000","680.5859E+00",""
"150","1.000","680.5152E+00",""
"151","1.000","680.6131E+00",""
"152","1.000","680.6743E+00",""
"153","1.000","680.5088E+00",""
"154","1.000","680.6857E+00",""
"155","1.000","680.5842E+00",""
"156","1.000","680.4702E+00",""
"157","1.000","680.6617E+00",""
"158","1.000","680.5164E+00",""
"159","1.000","680.7145E+00",""
"160","1.000","680.5365E+00",""
"161","1.000","680.4829E+00",""
"162","1.000","680.5288E+00",""
"163","1.000","680.4365E+00",""
"164","1.000","680.4272E+00",""
"165","1.000","680.5527E+00",""
"166","1.000","680.6234E+00",""
"167","1.000","680.4946E+00",""
"168","1.000","680.5308E+00",""
"169","1.000","680.4634E+00",""
"170","1.000","680.4709E+00",""
"171","1.000","680.4252E+00",""
"172","1.000","680.4610E+00",""
"173","1.000","680.4100E+00",""
"174","1.000","680.3929E+00",""
"175","1.000","680.4350E+00",""
"176","1.000","680.4518E+00",""
"177","1.000","680.4371E+00",""
"178","1.000","680.3850E+00",""
"179","1.000","680.4795E+00",""
"180","1.000","680.5161E+00",""
"181","1.000","680.4264E+00",""
"182","1.000","680.5393E+00",""
"183","1.000","680.4605E+00",""
"184","1.000","680.3882E+00",""
"185","1.000","680.4132E+00",""
"186","1.000","680.3699E+00",""
"187","1.000","680.4297E+00",""
"188","1.000","680.3880E+00",""
"189","1.000","680.4475E+00",""
"190","1.000","680.4513E+00",""
"191","1.000","680.4866E+00",""
"192","1.000","680.3511E+00",""
"193","1.000","680.6630E+00",""
"194","1.000","680.1480E+00",""
"195","1.000","680.4839E+00",""
"196","1.000","680.5077E+00",""
"197","1.000","680.4604E+00",""
"198","1.000","680.3223E+00",""
"199","1.000","680.4309E+00",""
"200","1.000","680.4707E+00",""
"201","1.000","680.4777E+00",""
"202","1.000","680.2062E+00",""
"203","1.000","680.4285E+00",""
"204","1.000","680.5398E+00",""
"205","1.000","680.3944E+00",""
"206","1.000","680.4351E+00",""
"207","1.000","680.4395E+00",""
"208","1.000","680.4515E+00",""
"209","1.000","680.4651E+00",""
"210","1.000","680.4143E+00",""
"211","1.000","680.4149E+00",""
"212","1.000","680.4548E+00",""
"213","1.000","680.4285E+00",""
"214","1.000","680.4651E+00",""
"215","1.000","680.4234E+00",""
"216","1.000","680.4357E+00",""
"217","1.000","680.4167E+00",""
"218","1.000","680.3717E+00",""
"219","1.000","680.4589E+00",""
"220","1.000","680.4444E+00",""
"221","1.000","680.4851E+00",""
"222","1.000","680.4591E+00",""
"223","1.000","680.4214E+00",""
"224","1.000","680.5053E+00",""
"225","1.000","680.5178E+00",""
"226","1.000","680.3969E+00",""
"227","1.000","680.4331E+00",""
"228","1.000","680.4713E+00",""
"229","1.000","680.4697E+00",""
"230","1.000","680.4649E+00",""
"231","1.000","680.5750E+00",""
"232","1.000","680.5937E+00",""
"233","1.000","680.4768E+00",""
"234","1.000","680.5278E+00",""
"235","1.000","680.5956E+00",""
"236","1.000","680.6653E+00",""
"237","1.000","680.4806E+00",""
"238","1.000","680.4855E+00",""
"239","1.000","680.4392E+00",""
"240","1.000","680.5079E+00",""
"241","1.000","680.3870E+00",""

