"No.","CV[V]","Z[ohm]","OFF"
"113","1.000","665.6123E+00",""
"114","1.000","665.6074E+00",""
"115","1.000","665.6137E+00",""
"116","1.000","665.5805E+00",""
"117","1.000","665.6527E+00",""
"118","1.000","665.6485E+00",""
"119","1.000","665.6377E+00",""
"120","1.000","665.6341E+00",""
"121","1.000","665.6296E+00",""
"122","1.000","665.6435E+00",""
"123","1.000","665.6405E+00",""
"124","1.000","665.6344E+00",""
"125","1.000","665.5868E+00",""
"126","1.000","665.6602E+00",""
"127","1.000","665.6484E+00",""
"128","1.000","665.6314E+00",""
"129","1.000","665.7075E+00",""
"130","1.000","665.6770E+00",""
"131","1.000","665.7016E+00",""
"132","1.000","665.6630E+00",""
"133","1.000","665.6862E+00",""
"134","1.000","665.6589E+00",""
"135","1.000","665.6614E+00",""
"136","1.000","665.7136E+00",""
"137","1.000","665.7404E+00",""
"138","1.000","665.6674E+00",""
"139","1.000","665.6694E+00",""
"140","1.000","665.6761E+00",""
"141","1.000","665.6566E+00",""
"142","1.000","665.6247E+00",""
"143","1.000","665.6886E+00",""
"144","1.000","665.7147E+00",""
"145","1.000","665.6757E+00",""
"146","1.000","665.6685E+00",""
"147","1.000","665.7096E+00",""
"148","1.000","665.6617E+00",""
"149","1.000","665.6727E+00",""
"150","1.000","665.7083E+00",""
"151","1.000","665.6793E+00",""
"152","1.000","665.7058E+00",""
"153","1.000","665.7449E+00",""
"154","1.000","665.7745E+00",""
"155","1.000","665.7179E+00",""
"156","1.000","665.7516E+00",""
"157","1.000","665.7056E+00",""
"158","1.000","665.7493E+00",""
"159","1.000","665.7272E+00",""
"160","1.000","665.7294E+00",""
"161","1.000","665.7216E+00",""
"162","1.000","665.7318E+00",""
"163","1.000","665.7371E+00",""
"164","1.000","665.6671E+00",""
"165","1.000","665.7490E+00",""
"166","1.000","665.7157E+00",""
"167","1.000","665.7730E+00",""
"168","1.000","665.7328E+00",""
"169","1.000","665.7382E+00",""
"170","1.000","665.7361E+00",""
"171","1.000","665.7312E+00",""
"172","1.000","665.7693E+00",""
"173","1.000","665.8488E+00",""
"174","1.000","665.8006E+00",""
"175","1.000","665.7943E+00",""
"176","1.000","665.7523E+00",""
"177","1.000","665.7127E+00",""
"178","1.000","665.7526E+00",""
"179","1.000","665.7732E+00",""
"180","1.000","665.8019E+00",""
"181","1.000","665.8226E+00",""
"182","1.000","665.8058E+00",""
"183","1.000","665.8458E+00",""
"184","1.000","665.8421E+00",""
"185","1.000","665.8397E+00",""
"186","1.000","665.7980E+00",""
"187","1.000","665.9317E+00",""
"188","1.000","665.8392E+00",""
"189","1.000","665.8744E+00",""
"190","1.000","665.8375E+00",""
"191","1.000","665.7647E+00",""
"192","1.000","665.8586E+00",""
"193","1.000","665.8884E+00",""
"194","1.000","665.8923E+00",""
"195","1.000","665.8409E+00",""
"196","1.000","665.8219E+00",""
"197","1.000","665.8647E+00",""
"198","1.000","665.8182E+00",""
"199","1.000","665.8405E+00",""
"200","1.000","665.8302E+00",""
"201","1.000","665.8514E+00",""
"202","1.000","665.8409E+00",""
"203","1.000","665.8972E+00",""
"204","1.000","665.8707E+00",""
"205","1.000","665.8133E+00",""
"206","1.000","665.8395E+00",""
"207","1.000","665.8542E+00",""
"208","1.000","665.8660E+00",""
"209","1.000","665.9116E+00",""
"210","1.000","665.8658E+00",""
"211","1.000","665.8718E+00",""
"212","1.000","665.8331E+00",""
"213","1.000","665.8861E+00",""
"214","1.000","665.8501E+00",""
"215","1.000","665.8421E+00",""
"216","1.000","665.8240E+00",""
"217","1.000","665.8308E+00",""
"218","1.000","665.8833E+00",""
"219","1.000","665.7618E+00",""
"220","1.000","665.7937E+00",""
"221","1.000","665.8784E+00",""
"222","1.000","665.8565E+00",""
"223","1.000","665.8893E+00",""
"224","1.000","665.8602E+00",""
"225","1.000","665.8657E+00",""
"226","1.000","665.8413E+00",""
"227","1.000","665.8696E+00",""
"228","1.000","665.9032E+00",""
"229","1.000","665.8876E+00",""
"230","1.000","665.9216E+00",""
"231","1.000","665.8405E+00",""
"232","1.000","665.8497E+00",""
"233","1.000","665.8415E+00",""
"234","1.000","665.8834E+00",""
"235","1.000","665.8469E+00",""
"236","1.000","665.9029E+00",""
"237","1.000","665.9582E+00",""
"238","1.000","665.8644E+00",""
"239","1.000","665.9514E+00",""
"240","1.000","665.9246E+00",""
"241","1.000","665.9396E+00",""

