"No.","CV[V]","Z[ohm]","OFF"
"76","1.000","348.2445E+00",""
"77","1.000","348.2542E+00",""
"78","1.000","348.2355E+00",""
"79","1.000","348.2616E+00",""
"80","1.000","348.2635E+00",""
"81","1.000","348.2357E+00",""
"82","1.000","348.2678E+00",""
"83","1.000","348.2078E+00",""
"84","1.000","348.2393E+00",""
"85","1.000","348.2792E+00",""
"86","1.000","348.2605E+00",""
"87","1.000","348.2362E+00",""
"88","1.000","348.2140E+00",""
"89","1.000","348.2166E+00",""
"90","1.000","348.3229E+00",""
"91","1.000","348.2825E+00",""
"92","1.000","348.2551E+00",""
"93","1.000","348.2059E+00",""
"94","1.000","348.2113E+00",""
"95","1.000","348.1259E+00",""
"96","1.000","348.1417E+00",""
"97","1.000","348.1451E+00",""
"98","1.000","348.1216E+00",""
"99","1.000","348.2028E+00",""
"100","1.000","348.2163E+00",""
"101","1.000","348.2175E+00",""
"102","1.000","348.2589E+00",""
"103","1.000","348.1700E+00",""
"104","1.000","348.1170E+00",""
"105","1.000","348.1808E+00",""
"106","1.000","348.1742E+00",""
"107","1.000","348.0989E+00",""
"108","1.000","348.1051E+00",""
"109","1.000","348.0824E+00",""
"110","1.000","348.0899E+00",""
"111","1.000","348.1109E+00",""
"112","1.000","348.1116E+00",""
"113","1.000","348.1308E+00",""
"114","1.000","348.0888E+00",""
"115","1.000","348.1260E+00",""
"116","1.000","348.1030E+00",""
"117","1.000","348.1195E+00",""
"118","1.000","348.1448E+00",""
"119","1.000","348.0725E+00",""
"120","1.000","348.0450E+00",""
"121","1.000","348.1058E+00",""
"122","1.000","348.0726E+00",""
"123","1.000","348.0502E+00",""
"124","1.000","348.0766E+00",""
"125","1.000","348.0196E+00",""
"126","1.000","348.1206E+00",""
"127","1.000","348.0570E+00",""
"128","1.000","348.0430E+00",""
"129","1.000","348.0692E+00",""
"130","1.000","347.9571E+00",""
"131","1.000","348.0053E+00",""
"132","1.000","347.9830E+00",""
"133","1.000","347.9654E+00",""
"134","1.000","347.9748E+00",""
"135","1.000","347.9655E+00",""
"136","1.000","347.9104E+00",""
"137","1.000","348.0426E+00",""
"138","1.000","348.0698E+00",""
"139","1.000","348.0745E+00",""
"140","1.000","348.0541E+00",""
"141","1.000","348.0356E+00",""
"142","1.000","348.0276E+00",""
"143","1.000","348.0936E+00",""
"144","1.000","348.0921E+00",""
"145","1.000","348.0686E+00",""
"146","1.000","348.0705E+00",""
"147","1.000","347.9996E+00",""
"148","1.000","347.9859E+00",""
"149","1.000","348.0559E+00",""
"150","1.000","348.0176E+00",""
"151","1.000","348.0009E+00",""
"152","1.000","348.0354E+00",""
"153","1.000","348.0274E+00",""
"154","1.000","348.0118E+00",""
"155","1.000","348.1118E+00",""
"156","1.000","348.0887E+00",""
"157","1.000","348.0648E+00",""
"158","1.000","348.0447E+00",""
"159","1.000","348.0560E+00",""
"160","1.000","348.0668E+00",""
"161","1.000","348.0649E+00",""
"162","1.000","348.0196E+00",""
"163","1.000","347.9671E+00",""
"164","1.000","347.9985E+00",""
"165","1.000","348.0117E+00",""
"166","1.000","347.9856E+00",""
"167","1.000","347.9490E+00",""
"168","1.000","348.0204E+00",""
"169","1.000","347.9531E+00",""
"170","1.000","347.9082E+00",""
"171","1.000","347.9051E+00",""
"172","1.000","347.8854E+00",""
"173","1.000","347.8681E+00",""
"174","1.000","347.9253E+00",""
"175","1.000","347.8455E+00",""
"176","1.000","347.8313E+00",""
"177","1.000","347.8779E+00",""
"178","1.000","347.8864E+00",""
"179","1.000","347.8783E+00",""
"180","1.000","347.8258E+00",""
"181","1.000","347.8237E+00",""
"182","1.000","347.8984E+00",""
"183","1.000","347.8226E+00",""
"184","1.000","347.7863E+00",""
"185","1.000","347.8151E+00",""
"186","1.000","347.7935E+00",""
"187","1.000","347.8339E+00",""
"188","1.000","347.8132E+00",""
"189","1.000","347.8003E+00",""
"190","1.000","347.8392E+00",""
"191","1.000","347.8226E+00",""
"192","1.000","347.7764E+00",""
"193","1.000","347.8752E+00",""
"194","1.000","347.8244E+00",""
"195","1.000","347.8417E+00",""
"196","1.000","347.8251E+00",""
"197","1.000","347.8308E+00",""
"198","1.000","347.7900E+00",""
"199","1.000","347.8300E+00",""
"200","1.000","347.8203E+00",""
"201","1.000","347.8311E+00",""
"202","1.000","347.8348E+00",""
"203","1.000","347.8307E+00",""
"204","1.000","347.7846E+00",""
"205","1.000","347.8367E+00",""
"206","1.000","347.8893E+00",""
"207","1.000","347.8389E+00",""
"208","1.000","347.8246E+00",""
"209","1.000","347.8036E+00",""
"210","1.000","347.8627E+00",""
"211","1.000","347.8389E+00",""
"212","1.000","347.8686E+00",""
"213","1.000","347.7515E+00",""
"214","1.000","347.7609E+00",""
"215","1.000","347.8292E+00",""
"216","1.000","347.7887E+00",""
"217","1.000","347.7890E+00",""
"218","1.000","347.8046E+00",""
"219","1.000","347.7364E+00",""
"220","1.000","347.7546E+00",""
"221","1.000","347.7525E+00",""
"222","1.000","347.7759E+00",""
"223","1.000","347.7572E+00",""
"224","1.000","347.7343E+00",""
"225","1.000","347.8233E+00",""
"226","1.000","347.7992E+00",""
"227","1.000","347.8310E+00",""
"228","1.000","347.8345E+00",""
"229","1.000","347.7929E+00",""
"230","1.000","347.7802E+00",""
"231","1.000","347.7166E+00",""
"232","1.000","347.7585E+00",""
"233","1.000","347.8224E+00",""
"234","1.000","347.7931E+00",""
"235","1.000","347.7969E+00",""
"236","1.000","347.7475E+00",""
"237","1.000","347.7511E+00",""
"238","1.000","347.7973E+00",""
"239","1.000","347.8478E+00",""
"240","1.000","347.7855E+00",""
"241","1.000","347.7549E+00",""

