"No.","CV[V]","Z[ohm]","OFF"
"162","1.000","671.2082E+00",""
"163","1.000","671.3190E+00",""
"164","1.000","671.1983E+00",""
"165","1.000","671.2066E+00",""
"166","1.000","671.1903E+00",""
"167","1.000","671.1282E+00",""
"168","1.000","671.1974E+00",""
"169","1.000","671.2047E+00",""
"170","1.000","671.0325E+00",""
"171","1.000","671.0481E+00",""
"172","1.000","670.9659E+00",""
"173","1.000","671.0561E+00",""
"174","1.000","671.0822E+00",""
"175","1.000","671.0340E+00",""
"176","1.000","670.9843E+00",""
"177","1.000","670.9714E+00",""
"178","1.000","671.0453E+00",""
"179","1.000","671.0169E+00",""
"180","1.000","670.9799E+00",""
"181","1.000","670.9182E+00",""
"182","1.000","670.8800E+00",""
"183","1.000","670.8694E+00",""
"184","1.000","670.9124E+00",""
"185","1.000","670.8882E+00",""
"186","1.000","670.8782E+00",""
"187","1.000","670.8975E+00",""
"188","1.000","670.8472E+00",""
"189","1.000","670.8924E+00",""
"190","1.000","670.9389E+00",""
"191","1.000","670.8918E+00",""
"192","1.000","670.8776E+00",""
"193","1.000","670.8728E+00",""
"194","1.000","670.9057E+00",""
"195","1.000","670.8482E+00",""
"196","1.000","670.7999E+00",""
"197","1.000","670.8557E+00",""
"198","1.000","670.9169E+00",""
"199","1.000","670.8608E+00",""
"200","1.000","670.8486E+00",""
"201","1.000","671.8760E+00",""
"202","1.000","671.3921E+00",""
"203","1.000","671.1595E+00",""
"204","1.000","671.3823E+00",""
"205","1.000","671.2575E+00",""
"206","1.000","671.2943E+00",""
"207","1.000","671.1962E+00",""
"208","1.000","671.2233E+00",""
"209","1.000","671.2232E+00",""
"210","1.000","671.2038E+00",""
"211","1.000","671.2779E+00",""
"212","1.000","671.0927E+00",""
"213","1.000","671.0142E+00",""
"214","1.000","671.0638E+00",""
"215","1.000","671.0923E+00",""
"216","1.000","671.0666E+00",""
"217","1.000","671.0434E+00",""
"218","1.000","671.1367E+00",""
"219","1.000","671.0895E+00",""
"220","1.000","671.0426E+00",""
"221","1.000","670.9985E+00",""
"222","1.000","670.8962E+00",""
"223","1.000","670.8205E+00",""
"224","1.000","670.7480E+00",""
"225","1.000","670.9501E+00",""
"226","1.000","670.9011E+00",""
"227","1.000","670.8708E+00",""
"228","1.000","670.8411E+00",""
"229","1.000","670.8374E+00",""
"230","1.000","670.7678E+00",""
"231","1.000","670.8598E+00",""
"232","1.000","670.6474E+00",""
"233","1.000","670.8928E+00",""
"234","1.000","670.9580E+00",""
"235","1.000","670.7653E+00",""
"236","1.000","670.7033E+00",""
"237","1.000","670.8242E+00",""
"238","1.000","670.6982E+00",""
"239","1.000","670.8140E+00",""
"240","1.000","670.7217E+00",""
"241","1.000","670.7265E+00",""

