"No.","CV[V]","Z[ohm]","OFF"
"187","1.000","359.5787E+00",""
"188","1.000","359.5825E+00",""
"189","1.000","359.5531E+00",""
"190","1.000","359.5685E+00",""
"191","1.000","359.5760E+00",""
"192","1.000","359.5596E+00",""
"193","1.000","359.5463E+00",""
"194","1.000","359.5777E+00",""
"195","1.000","359.5589E+00",""
"196","1.000","359.5229E+00",""
"197","1.000","359.5365E+00",""
"198","1.000","359.5267E+00",""
"199","1.000","359.5622E+00",""
"200","1.000","359.5236E+00",""
"201","1.000","359.4835E+00",""
"202","1.000","359.4973E+00",""
"203","1.000","359.5022E+00",""
"204","1.000","359.5230E+00",""
"205","1.000","359.4867E+00",""
"206","1.000","359.4945E+00",""
"207","1.000","359.4919E+00",""
"208","1.000","359.5422E+00",""
"209","1.000","359.5748E+00",""
"210","1.000","359.5348E+00",""
"211","1.000","359.5130E+00",""
"212","1.000","359.5108E+00",""
"213","1.000","359.4883E+00",""
"214","1.000","359.4544E+00",""
"215","1.000","359.4331E+00",""
"216","1.000","359.4182E+00",""
"217","1.000","359.4699E+00",""
"218","1.000","359.5075E+00",""
"219","1.000","359.5164E+00",""
"220","1.000","359.4849E+00",""
"221","1.000","359.4948E+00",""
"222","1.000","359.4956E+00",""
"223","1.000","359.5007E+00",""
"224","1.000","359.5001E+00",""
"225","1.000","359.4857E+00",""
"226","1.000","359.4780E+00",""
"227","1.000","359.4994E+00",""
"228","1.000","359.4531E+00",""
"229","1.000","359.4485E+00",""
"230","1.000","359.4152E+00",""
"231","1.000","359.3993E+00",""
"232","1.000","359.3953E+00",""
"233","1.000","359.4031E+00",""
"234","1.000","359.3949E+00",""
"235","1.000","359.4047E+00",""
"236","1.000","359.4031E+00",""
"237","1.000","359.4073E+00",""
"238","1.000","359.4168E+00",""
"239","1.000","359.3438E+00",""
"240","1.000","359.3486E+00",""
"241","1.000","359.3899E+00",""

