"No.","CV[V]","Z[ohm]","OFF"
"130","1.000","359.8583E+00",""
"131","1.000","359.8727E+00",""
"132","1.000","359.8885E+00",""
"133","1.000","359.9195E+00",""
"134","1.000","359.8793E+00",""
"135","1.000","359.8729E+00",""
"136","1.000","359.8494E+00",""
"137","1.000","359.8651E+00",""
"138","1.000","359.8772E+00",""
"139","1.000","359.8452E+00",""
"140","1.000","359.8341E+00",""
"141","1.000","359.8105E+00",""
"142","1.000","359.8091E+00",""
"143","1.000","359.7912E+00",""
"144","1.000","359.7936E+00",""
"145","1.000","359.7820E+00",""
"146","1.000","359.7694E+00",""
"147","1.000","359.7929E+00",""
"148","1.000","359.8149E+00",""
"149","1.000","359.7895E+00",""
"150","1.000","359.7892E+00",""
"151","1.000","359.7986E+00",""
"152","1.000","359.8007E+00",""
"153","1.000","359.8101E+00",""
"154","1.000","359.7641E+00",""
"155","1.000","359.7719E+00",""
"156","1.000","359.7937E+00",""
"157","1.000","359.7961E+00",""
"158","1.000","359.8302E+00",""
"159","1.000","359.7781E+00",""
"160","1.000","359.7609E+00",""
"161","1.000","359.7931E+00",""
"162","1.000","359.7727E+00",""
"163","1.000","359.7586E+00",""
"164","1.000","359.7584E+00",""
"165","1.000","359.7392E+00",""
"166","1.000","359.7438E+00",""
"167","1.000","359.7905E+00",""
"168","1.000","359.7604E+00",""
"169","1.000","359.7457E+00",""
"170","1.000","359.7732E+00",""
"171","1.000","359.7584E+00",""
"172","1.000","359.7378E+00",""
"173","1.000","359.7280E+00",""
"174","1.000","359.7280E+00",""
"175","1.000","359.7427E+00",""
"176","1.000","359.7111E+00",""
"177","1.000","359.7112E+00",""
"178","1.000","359.7329E+00",""
"179","1.000","359.7121E+00",""
"180","1.000","359.7128E+00",""
"181","1.000","359.6920E+00",""
"182","1.000","359.7166E+00",""
"183","1.000","359.6912E+00",""
"184","1.000","359.7094E+00",""
"185","1.000","359.6558E+00",""
"186","1.000","359.6562E+00",""
"187","1.000","359.6962E+00",""
"188","1.000","359.7118E+00",""
"189","1.000","359.7336E+00",""
"190","1.000","359.7469E+00",""
"191","1.000","359.7415E+00",""
"192","1.000","359.7161E+00",""
"193","1.000","359.7364E+00",""
"194","1.000","359.7280E+00",""
"195","1.000","359.7374E+00",""
"196","1.000","359.7317E+00",""
"197","1.000","359.7112E+00",""
"198","1.000","359.7283E+00",""
"199","1.000","359.7553E+00",""
"200","1.000","359.7475E+00",""
"201","1.000","359.7154E+00",""
"202","1.000","359.7288E+00",""
"203","1.000","359.6761E+00",""
"204","1.000","359.6856E+00",""
"205","1.000","359.6818E+00",""
"206","1.000","359.6745E+00",""
"207","1.000","359.6423E+00",""
"208","1.000","359.7163E+00",""
"209","1.000","359.7133E+00",""
"210","1.000","359.6384E+00",""
"211","1.000","359.6399E+00",""
"212","1.000","359.6337E+00",""
"213","1.000","359.5991E+00",""
"214","1.000","359.6267E+00",""
"215","1.000","359.6086E+00",""
"216","1.000","359.6512E+00",""
"217","1.000","359.6854E+00",""
"218","1.000","359.6771E+00",""
"219","1.000","359.6601E+00",""
"220","1.000","359.6485E+00",""
"221","1.000","359.6716E+00",""
"222","1.000","359.6592E+00",""
"223","1.000","359.6826E+00",""
"224","1.000","359.6607E+00",""
"225","1.000","359.6510E+00",""
"226","1.000","359.6726E+00",""
"227","1.000","359.6885E+00",""
"228","1.000","359.6610E+00",""
"229","1.000","359.6380E+00",""
"230","1.000","359.6329E+00",""
"231","1.000","359.6449E+00",""
"232","1.000","359.6648E+00",""
"233","1.000","359.6473E+00",""
"234","1.000","359.6561E+00",""
"235","1.000","359.6213E+00",""
"236","1.000","359.6576E+00",""
"237","1.000","359.6386E+00",""
"238","1.000","359.6407E+00",""
"239","1.000","359.6494E+00",""
"240","1.000","359.6542E+00",""
"241","1.000","359.6285E+00",""

