"No.","CV[V]","Z[ohm]","OFF"
"89","1.000","342.3077E+00",""
"90","1.000","342.2904E+00",""
"91","1.000","342.3487E+00",""
"92","1.000","342.3304E+00",""
"93","1.000","342.3934E+00",""
"94","1.000","342.3118E+00",""
"95","1.000","342.2939E+00",""
"96","1.000","342.3136E+00",""
"97","1.000","342.2833E+00",""
"98","1.000","342.2508E+00",""
"99","1.000","342.2441E+00",""
"100","1.000","342.2902E+00",""
"101","1.000","342.3652E+00",""
"102","1.000","342.2834E+00",""
"103","1.000","342.3167E+00",""
"104","1.000","342.3676E+00",""
"105","1.000","342.3582E+00",""
"106","1.000","342.3561E+00",""
"107","1.000","342.3248E+00",""
"108","1.000","342.2459E+00",""
"109","1.000","342.2767E+00",""
"110","1.000","342.2294E+00",""
"111","1.000","342.2610E+00",""
"112","1.000","342.2317E+00",""
"113","1.000","342.2988E+00",""
"114","1.000","342.2504E+00",""
"115","1.000","342.2378E+00",""
"116","1.000","342.3042E+00",""
"117","1.000","342.3355E+00",""
"118","1.000","342.3026E+00",""
"119","1.000","342.3586E+00",""
"120","1.000","342.3127E+00",""
"121","1.000","342.3366E+00",""
"122","1.000","342.3428E+00",""
"123","1.000","342.3349E+00",""
"124","1.000","342.2752E+00",""
"125","1.000","342.2828E+00",""
"126","1.000","342.3057E+00",""
"127","1.000","342.3310E+00",""
"128","1.000","342.2995E+00",""
"129","1.000","342.2466E+00",""
"130","1.000","342.3590E+00",""
"131","1.000","342.2896E+00",""
"132","1.000","342.2906E+00",""
"133","1.000","342.3085E+00",""
"134","1.000","342.3818E+00",""
"135","1.000","342.3074E+00",""
"136","1.000","342.3055E+00",""
"137","1.000","342.3603E+00",""
"138","1.000","342.3823E+00",""
"139","1.000","342.3340E+00",""
"140","1.000","342.3253E+00",""
"141","1.000","342.2956E+00",""
"142","1.000","342.2791E+00",""
"143","1.000","342.2668E+00",""
"144","1.000","342.3561E+00",""
"145","1.000","342.3424E+00",""
"146","1.000","342.2976E+00",""
"147","1.000","342.3107E+00",""
"148","1.000","342.3252E+00",""
"149","1.000","342.2878E+00",""
"150","1.000","342.2639E+00",""
"151","1.000","342.3212E+00",""
"152","1.000","342.3174E+00",""
"153","1.000","342.3369E+00",""
"154","1.000","342.2384E+00",""
"155","1.000","342.3000E+00",""
"156","1.000","342.2693E+00",""
"157","1.000","342.2845E+00",""
"158","1.000","342.2930E+00",""
"159","1.000","342.3380E+00",""
"160","1.000","342.2983E+00",""
"161","1.000","342.3571E+00",""
"162","1.000","342.3177E+00",""
"163","1.000","342.2723E+00",""
"164","1.000","342.2782E+00",""
"165","1.000","342.2699E+00",""
"166","1.000","342.2673E+00",""
"167","1.000","342.2563E+00",""
"168","1.000","342.2430E+00",""
"169","1.000","342.2294E+00",""
"170","1.000","342.2591E+00",""
"171","1.000","342.1716E+00",""
"172","1.000","342.1279E+00",""
"173","1.000","342.1692E+00",""
"174","1.000","342.1589E+00",""
"175","1.000","342.1180E+00",""
"176","1.000","342.1898E+00",""
"177","1.000","342.1007E+00",""
"178","1.000","342.1612E+00",""
"179","1.000","342.0725E+00",""
"180","1.000","342.1433E+00",""
"181","1.000","342.1543E+00",""
"182","1.000","342.1719E+00",""
"183","1.000","342.1739E+00",""
"184","1.000","342.2189E+00",""
"185","1.000","342.2374E+00",""
"186","1.000","342.2290E+00",""
"187","1.000","342.2015E+00",""
"188","1.000","342.1740E+00",""
"189","1.000","342.2058E+00",""
"190","1.000","342.2022E+00",""
"191","1.000","342.1584E+00",""
"192","1.000","342.1367E+00",""
"193","1.000","342.2090E+00",""
"194","1.000","342.1844E+00",""
"195","1.000","342.2272E+00",""
"196","1.000","342.2186E+00",""
"197","1.000","342.2449E+00",""
"198","1.000","342.2375E+00",""
"199","1.000","342.2830E+00",""
"200","1.000","342.2475E+00",""
"201","1.000","342.2532E+00",""
"202","1.000","342.2517E+00",""
"203","1.000","342.2429E+00",""
"204","1.000","342.2201E+00",""
"205","1.000","342.1667E+00",""
"206","1.000","342.2014E+00",""
"207","1.000","342.2070E+00",""
"208","1.000","342.2358E+00",""
"209","1.000","342.2298E+00",""
"210","1.000","342.1997E+00",""
"211","1.000","342.2078E+00",""
"212","1.000","342.2001E+00",""
"213","1.000","342.2047E+00",""
"214","1.000","342.2031E+00",""
"215","1.000","342.2140E+00",""
"216","1.000","342.2080E+00",""
"217","1.000","342.1978E+00",""
"218","1.000","342.2292E+00",""
"219","1.000","342.2397E+00",""
"220","1.000","342.2238E+00",""
"221","1.000","342.2019E+00",""
"222","1.000","342.2391E+00",""
"223","1.000","342.2816E+00",""
"224","1.000","342.2275E+00",""
"225","1.000","342.2168E+00",""
"226","1.000","342.2242E+00",""
"227","1.000","342.1766E+00",""
"228","1.000","342.2089E+00",""
"229","1.000","342.2029E+00",""
"230","1.000","342.1887E+00",""
"231","1.000","342.1370E+00",""
"232","1.000","342.1902E+00",""
"233","1.000","342.1577E+00",""
"234","1.000","342.1806E+00",""
"235","1.000","342.1510E+00",""
"236","1.000","342.1818E+00",""
"237","1.000","342.1610E+00",""
"238","1.000","342.1237E+00",""
"239","1.000","342.1386E+00",""
"240","1.000","342.1209E+00",""
"241","1.000","342.1674E+00",""

