"No.","CV[V]","Z[ohm]","OFF"
"1","1.000","311.1863E+00",""
"2","1.000","311.0230E+00",""
"3","1.000","310.6947E+00",""
"4","1.000","310.4802E+00",""
"5","1.000","310.2706E+00",""
"6","1.000","310.1887E+00",""
"7","1.000","310.0675E+00",""
"8","1.000","309.8686E+00",""
"9","1.000","309.7130E+00",""
"10","1.000","309.8151E+00",""
"11","1.000","309.7063E+00",""
"12","1.000","309.4468E+00",""
"13","1.000","309.5203E+00",""
"14","1.000","309.4170E+00",""
"15","1.000","309.3671E+00",""
"16","1.000","309.3372E+00",""
"17","1.000","309.1325E+00",""
"18","1.000","308.8875E+00",""
"19","1.000","308.9371E+00",""
"20","1.000","308.8567E+00",""
"21","1.000","308.1980E+00",""
"22","1.000","308.1217E+00",""
"23","1.000","308.0246E+00",""
"24","1.000","307.9933E+00",""
"25","1.000","307.9286E+00",""
"26","1.000","307.8883E+00",""
"27","1.000","307.8516E+00",""
"28","1.000","307.8150E+00",""
"29","1.000","307.7532E+00",""
"30","1.000","307.7453E+00",""
"31","1.000","307.6938E+00",""
"32","1.000","307.6591E+00",""
"33","1.000","307.7601E+00",""
"34","1.000","307.7428E+00",""
"35","1.000","307.7257E+00",""
"36","1.000","307.6797E+00",""
"37","1.000","307.6793E+00",""
"38","1.000","307.5982E+00",""
"39","1.000","307.5942E+00",""
"40","1.000","307.5880E+00",""
"41","1.000","307.5727E+00",""
"42","1.000","307.5460E+00",""
"43","1.000","307.5500E+00",""
"44","1.000","307.5894E+00",""
"45","1.000","307.5824E+00",""
"46","1.000","307.5900E+00",""
"47","1.000","307.6279E+00",""
"48","1.000","307.4866E+00",""
"49","1.000","307.4633E+00",""
"50","1.000","307.5271E+00",""
"51","1.000","307.4521E+00",""
"52","1.000","307.4333E+00",""
"53","1.000","307.3692E+00",""
"54","1.000","307.2354E+00",""
"55","1.000","307.2567E+00",""
"56","1.000","307.2940E+00",""
"57","1.000","307.2029E+00",""
"58","1.000","307.2069E+00",""
"59","1.000","307.3165E+00",""
"60","1.000","307.2432E+00",""
"61","1.000","307.2519E+00",""
"62","1.000","307.2406E+00",""
"63","1.000","307.1237E+00",""
"64","1.000","307.1166E+00",""
"65","1.000","307.1314E+00",""
"66","1.000","307.1467E+00",""
"67","1.000","307.1347E+00",""
"68","1.000","307.4613E+00",""
"69","1.000","307.3958E+00",""
"70","1.000","307.4192E+00",""
"71","1.000","307.3349E+00",""
"72","1.000","307.3456E+00",""
"73","1.000","307.3497E+00",""
"74","1.000","307.2418E+00",""
"75","1.000","307.1362E+00",""
"76","1.000","306.9808E+00",""
"77","1.000","306.8992E+00",""
"78","1.000","306.8546E+00",""
"79","1.000","306.8202E+00",""
"80","1.000","306.7471E+00",""
"81","1.000","306.6839E+00",""
"82","1.000","306.6731E+00",""
"83","1.000","306.6547E+00",""
"84","1.000","306.6483E+00",""
"85","1.000","306.6225E+00",""
"86","1.000","306.6286E+00",""
"87","1.000","306.6390E+00",""
"88","1.000","306.5433E+00",""
"89","1.000","306.5765E+00",""
"90","1.000","306.5615E+00",""
"91","1.000","306.5274E+00",""
"92","1.000","306.4877E+00",""
"93","1.000","306.4251E+00",""
"94","1.000","306.4096E+00",""
"95","1.000","306.4903E+00",""
"96","1.000","306.4403E+00",""
"97","1.000","306.3854E+00",""
"98","1.000","306.3931E+00",""
"99","1.000","306.4059E+00",""
"100","1.000","306.4028E+00",""
"101","1.000","306.3628E+00",""
"102","1.000","306.3163E+00",""
"103","1.000","306.3630E+00",""
"104","1.000","306.2934E+00",""
"105","1.000","306.3085E+00",""
"106","1.000","306.3526E+00",""
"107","1.000","306.2560E+00",""
"108","1.000","306.2248E+00",""
"109","1.000","306.2423E+00",""
"110","1.000","306.1990E+00",""
"111","1.000","306.2345E+00",""
"112","1.000","306.2508E+00",""
"113","1.000","306.2762E+00",""
"114","1.000","306.2541E+00",""
"115","1.000","306.2352E+00",""
"116","1.000","306.2346E+00",""
"117","1.000","305.6818E+00",""
"118","1.000","306.1809E+00",""
"119","1.000","306.1258E+00",""
"120","1.000","306.1389E+00",""
"121","1.000","306.1380E+00",""
"122","1.000","306.1670E+00",""
"123","1.000","306.1814E+00",""
"124","1.000","306.1610E+00",""
"125","1.000","306.1436E+00",""
"126","1.000","306.1518E+00",""
"127","1.000","306.1689E+00",""
"128","1.000","306.2165E+00",""
"129","1.000","306.2182E+00",""
"130","1.000","306.2330E+00",""
"131","1.000","306.2125E+00",""
"132","1.000","306.1939E+00",""
"133","1.000","306.2054E+00",""
"134","1.000","306.1903E+00",""
"135","1.000","306.1196E+00",""
"136","1.000","306.1238E+00",""
"137","1.000","306.1256E+00",""
"138","1.000","306.1657E+00",""
"139","1.000","306.0964E+00",""
"140","1.000","306.1321E+00",""
"141","1.000","306.1794E+00",""
"142","1.000","306.1533E+00",""
"143","1.000","306.1327E+00",""
"144","1.000","306.1111E+00",""
"145","1.000","306.1308E+00",""
"146","1.000","306.0870E+00",""
"147","1.000","306.0962E+00",""
"148","1.000","306.1324E+00",""
"149","1.000","306.1134E+00",""
"150","1.000","306.0550E+00",""
"151","1.000","306.0876E+00",""
"152","1.000","306.0388E+00",""
"153","1.000","306.0327E+00",""
"154","1.000","306.0125E+00",""
"155","1.000","306.0512E+00",""
"156","1.000","306.0652E+00",""
"157","1.000","306.1208E+00",""
"158","1.000","306.1389E+00",""
"159","1.000","306.1139E+00",""
"160","1.000","306.0932E+00",""
"161","1.000","306.0802E+00",""
"162","1.000","306.0958E+00",""
"163","1.000","306.1283E+00",""
"164","1.000","306.0831E+00",""
"165","1.000","306.0868E+00",""
"166","1.000","306.0915E+00",""
"167","1.000","306.0939E+00",""
"168","1.000","306.1278E+00",""
"169","1.000","306.0932E+00",""
"170","1.000","306.0397E+00",""
"171","1.000","306.0927E+00",""
"172","1.000","306.0705E+00",""
"173","1.000","306.1060E+00",""
"174","1.000","306.0505E+00",""
"175","1.000","306.0155E+00",""
"176","1.000","306.0206E+00",""
"177","1.000","306.0112E+00",""
"178","1.000","306.0390E+00",""
"179","1.000","306.0403E+00",""
"180","1.000","306.0279E+00",""
"181","1.000","306.0581E+00",""
"182","1.000","306.0483E+00",""
"183","1.000","306.0535E+00",""
"184","1.000","305.9852E+00",""
"185","1.000","306.0173E+00",""
"186","1.000","306.0090E+00",""
"187","1.000","306.0359E+00",""
"188","1.000","305.9670E+00",""
"189","1.000","306.0011E+00",""
"190","1.000","305.9862E+00",""
"191","1.000","306.0103E+00",""
"192","1.000","306.0383E+00",""
"193","1.000","306.0215E+00",""
"194","1.000","306.0555E+00",""
"195","1.000","306.0493E+00",""
"196","1.000","306.0421E+00",""
"197","1.000","306.0685E+00",""
"198","1.000","306.0536E+00",""
"199","1.000","306.0736E+00",""
"200","1.000","306.0276E+00",""
"201","1.000","306.0487E+00",""
"202","1.000","306.0113E+00",""
"203","1.000","306.0523E+00",""
"204","1.000","305.9959E+00",""
"205","1.000","306.0246E+00",""
"206","1.000","306.0114E+00",""
"207","1.000","306.0240E+00",""
"208","1.000","306.0382E+00",""
"209","1.000","305.9666E+00",""
"210","1.000","306.0323E+00",""
"211","1.000","306.0150E+00",""
"212","1.000","306.0269E+00",""
"213","1.000","306.0461E+00",""
"214","1.000","306.0448E+00",""
"215","1.000","306.1016E+00",""
"216","1.000","306.0808E+00",""
"217","1.000","306.0640E+00",""
"218","1.000","306.0358E+00",""
"219","1.000","306.0515E+00",""
"220","1.000","306.0134E+00",""
"221","1.000","306.0339E+00",""
"222","1.000","306.0089E+00",""
"223","1.000","306.0048E+00",""
"224","1.000","306.0031E+00",""
"225","1.000","306.0490E+00",""
"226","1.000","306.0353E+00",""
"227","1.000","305.9833E+00",""
"228","1.000","305.9553E+00",""
"229","1.000","305.9406E+00",""
"230","1.000","305.9618E+00",""
"231","1.000","305.9067E+00",""
"232","1.000","305.8958E+00",""
"233","1.000","305.8923E+00",""
"234","1.000","305.8915E+00",""
"235","1.000","305.9086E+00",""
"236","1.000","305.8891E+00",""
"237","1.000","305.8954E+00",""
"238","1.000","305.8628E+00",""
"239","1.000","305.8739E+00",""
"240","1.000","305.8504E+00",""
"241","1.000","305.8396E+00",""

