"No.","CV[V]","Z[ohm]","OFF"
"187","1.000","340.9002E+00",""
"188","1.000","340.9138E+00",""
"189","1.000","340.9238E+00",""
"190","1.000","340.9342E+00",""
"191","1.000","340.9158E+00",""
"192","1.000","340.8914E+00",""
"193","1.000","340.8353E+00",""
"194","1.000","340.8667E+00",""
"195","1.000","340.8605E+00",""
"196","1.000","340.8440E+00",""
"197","1.000","340.8462E+00",""
"198","1.000","340.8626E+00",""
"199","1.000","340.8105E+00",""
"200","1.000","340.7763E+00",""
"201","1.000","340.6291E+00",""
"202","1.000","340.9355E+00",""
"203","1.000","340.7978E+00",""
"204","1.000","340.8554E+00",""
"205","1.000","340.8856E+00",""
"206","1.000","340.9793E+00",""
"207","1.000","341.0333E+00",""
"208","1.000","341.0532E+00",""
"209","1.000","341.0659E+00",""
"210","1.000","341.0783E+00",""
"211","1.000","341.1012E+00",""
"212","1.000","341.0544E+00",""
"213","1.000","341.0643E+00",""
"214","1.000","341.1436E+00",""
"215","1.000","341.1253E+00",""
"216","1.000","341.1457E+00",""
"217","1.000","341.1177E+00",""
"218","1.000","341.1232E+00",""
"219","1.000","341.1313E+00",""
"220","1.000","341.1080E+00",""
"221","1.000","341.0439E+00",""
"222","1.000","341.0952E+00",""
"223","1.000","341.2011E+00",""
"224","1.000","341.1613E+00",""
"225","1.000","341.1840E+00",""
"226","1.000","341.2252E+00",""
"227","1.000","341.1949E+00",""
"228","1.000","341.1436E+00",""
"229","1.000","341.1324E+00",""
"230","1.000","341.2396E+00",""
"231","1.000","341.2324E+00",""
"232","1.000","341.2724E+00",""
"233","1.000","341.2756E+00",""
"234","1.000","341.3002E+00",""
"235","1.000","341.2351E+00",""
"236","1.000","341.2888E+00",""
"237","1.000","341.2351E+00",""
"238","1.000","341.2904E+00",""
"239","1.000","341.2522E+00",""
"240","1.000","341.2360E+00",""
"241","1.000","341.2375E+00",""

