"No.","CV[V]","Z[ohm]","OFF"
"79","1.000","328.8403E+00",""
"80","1.000","328.8401E+00",""
"81","1.000","328.8295E+00",""
"82","1.000","328.8719E+00",""
"83","1.000","328.9174E+00",""
"84","1.000","328.8432E+00",""
"85","1.000","328.8578E+00",""
"86","1.000","328.8620E+00",""
"87","1.000","328.8343E+00",""
"88","1.000","328.8088E+00",""
"89","1.000","328.8189E+00",""
"90","1.000","328.8131E+00",""
"91","1.000","328.8260E+00",""
"92","1.000","328.7940E+00",""
"93","1.000","328.7974E+00",""
"94","1.000","328.7873E+00",""
"95","1.000","328.8252E+00",""
"96","1.000","328.8168E+00",""
"97","1.000","328.7604E+00",""
"98","1.000","328.7994E+00",""
"99","1.000","328.8124E+00",""
"100","1.000","328.8080E+00",""
"101","1.000","328.8282E+00",""
"102","1.000","328.8038E+00",""
"103","1.000","328.8048E+00",""
"104","1.000","328.7712E+00",""
"105","1.000","328.8221E+00",""
"106","1.000","328.7912E+00",""
"107","1.000","328.8002E+00",""
"108","1.000","328.7866E+00",""
"109","1.000","328.7961E+00",""
"110","1.000","328.8497E+00",""
"111","1.000","328.8113E+00",""
"112","1.000","328.7840E+00",""
"113","1.000","328.7612E+00",""
"114","1.000","328.7624E+00",""
"115","1.000","328.7482E+00",""
"116","1.000","328.7573E+00",""
"117","1.000","328.7339E+00",""
"118","1.000","328.7299E+00",""
"119","1.000","328.7527E+00",""
"120","1.000","328.7504E+00",""
"121","1.000","328.7829E+00",""
"122","1.000","328.7652E+00",""
"123","1.000","328.7475E+00",""
"124","1.000","328.7413E+00",""
"125","1.000","328.7283E+00",""
"126","1.000","328.7332E+00",""
"127","1.000","328.7144E+00",""
"128","1.000","328.7092E+00",""
"129","1.000","328.7246E+00",""
"130","1.000","328.7024E+00",""
"131","1.000","328.7265E+00",""
"132","1.000","328.6817E+00",""
"133","1.000","328.6930E+00",""
"134","1.000","328.6946E+00",""
"135","1.000","328.6591E+00",""
"136","1.000","328.6749E+00",""
"137","1.000","328.6794E+00",""
"138","1.000","328.6618E+00",""
"139","1.000","328.6376E+00",""
"140","1.000","328.6550E+00",""
"141","1.000","328.6300E+00",""
"142","1.000","328.6152E+00",""
"143","1.000","328.6047E+00",""
"144","1.000","328.6110E+00",""
"145","1.000","328.6374E+00",""
"146","1.000","328.6552E+00",""
"147","1.000","328.6215E+00",""
"148","1.000","328.6251E+00",""
"149","1.000","328.5771E+00",""
"150","1.000","328.5860E+00",""
"151","1.000","328.5929E+00",""
"152","1.000","328.5752E+00",""
"153","1.000","328.6000E+00",""
"154","1.000","328.5586E+00",""
"155","1.000","328.5853E+00",""
"156","1.000","328.5720E+00",""
"157","1.000","328.5761E+00",""
"158","1.000","328.5140E+00",""
"159","1.000","328.5479E+00",""
"160","1.000","328.5843E+00",""
"161","1.000","328.5564E+00",""
"162","1.000","328.5765E+00",""
"163","1.000","328.5499E+00",""
"164","1.000","328.5698E+00",""
"165","1.000","328.5817E+00",""
"166","1.000","328.5743E+00",""
"167","1.000","328.5717E+00",""
"168","1.000","328.5487E+00",""
"169","1.000","328.5532E+00",""
"170","1.000","328.5342E+00",""
"171","1.000","328.5707E+00",""
"172","1.000","328.5390E+00",""
"173","1.000","328.5557E+00",""
"174","1.000","328.5611E+00",""
"175","1.000","328.5397E+00",""
"176","1.000","328.5580E+00",""
"177","1.000","328.5467E+00",""
"178","1.000","328.5255E+00",""
"179","1.000","328.5455E+00",""
"180","1.000","328.5161E+00",""
"181","1.000","328.4777E+00",""
"182","1.000","328.4844E+00",""
"183","1.000","328.5094E+00",""
"184","1.000","328.5052E+00",""
"185","1.000","328.5058E+00",""
"186","1.000","328.5127E+00",""
"187","1.000","328.4638E+00",""
"188","1.000","328.4532E+00",""
"189","1.000","328.4496E+00",""
"190","1.000","328.4468E+00",""
"191","1.000","328.4262E+00",""
"192","1.000","328.4137E+00",""
"193","1.000","328.4415E+00",""
"194","1.000","328.4383E+00",""
"195","1.000","328.4685E+00",""
"196","1.000","328.4535E+00",""
"197","1.000","328.4670E+00",""
"198","1.000","328.4515E+00",""
"199","1.000","328.4830E+00",""
"200","1.000","328.4927E+00",""
"201","1.000","328.4748E+00",""
"202","1.000","328.4732E+00",""
"203","1.000","328.4826E+00",""
"204","1.000","328.4603E+00",""
"205","1.000","328.4512E+00",""
"206","1.000","328.4832E+00",""
"207","1.000","328.4258E+00",""
"208","1.000","328.4333E+00",""
"209","1.000","328.4436E+00",""
"210","1.000","328.5064E+00",""
"211","1.000","328.4850E+00",""
"212","1.000","328.4528E+00",""
"213","1.000","328.4768E+00",""
"214","1.000","328.3664E+00",""
"215","1.000","328.3379E+00",""
"216","1.000","328.3702E+00",""
"217","1.000","328.3288E+00",""
"218","1.000","328.3474E+00",""
"219","1.000","328.3429E+00",""
"220","1.000","328.3306E+00",""
"221","1.000","328.3119E+00",""
"222","1.000","328.2929E+00",""
"223","1.000","328.2907E+00",""
"224","1.000","328.3126E+00",""
"225","1.000","328.2605E+00",""
"226","1.000","328.2991E+00",""
"227","1.000","328.3507E+00",""
"228","1.000","328.3446E+00",""
"229","1.000","328.2888E+00",""
"230","1.000","328.3269E+00",""
"231","1.000","328.2926E+00",""
"232","1.000","328.3256E+00",""
"233","1.000","328.3395E+00",""
"234","1.000","328.3339E+00",""
"235","1.000","328.3227E+00",""
"236","1.000","328.2932E+00",""
"237","1.000","328.2970E+00",""
"238","1.000","328.3128E+00",""
"239","1.000","328.3060E+00",""
"240","1.000","328.3196E+00",""
"241","1.000","328.3093E+00",""

