"No.","CV[V]","Z[ohm]","OFF"
"1","1.000","341.0411E+00",""
"2","1.000","341.2046E+00",""
"3","1.000","341.1945E+00",""
"4","1.000","341.2002E+00",""
"5","1.000","341.2745E+00",""
"6","1.000","341.3436E+00",""
"7","1.000","341.4353E+00",""
"8","1.000","341.5570E+00",""
"9","1.000","341.6787E+00",""
"10","1.000","341.7825E+00",""
"11","1.000","341.8812E+00",""
"12","1.000","341.8264E+00",""
"13","1.000","341.7355E+00",""
"14","1.000","341.7956E+00",""
"15","1.000","341.7858E+00",""
"16","1.000","341.8556E+00",""
"17","1.000","341.7730E+00",""
"18","1.000","341.7739E+00",""
"19","1.000","341.7651E+00",""
"20","1.000","341.7918E+00",""
"21","1.000","341.7393E+00",""
"22","1.000","341.6799E+00",""
"23","1.000","341.6621E+00",""
"24","1.000","341.6632E+00",""
"25","1.000","341.6337E+00",""
"26","1.000","341.6551E+00",""
"27","1.000","341.7274E+00",""
"28","1.000","341.7066E+00",""
"29","1.000","341.7939E+00",""
"30","1.000","341.7360E+00",""
"31","1.000","341.7104E+00",""
"32","1.000","341.9053E+00",""
"33","1.000","341.9169E+00",""
"34","1.000","341.8429E+00",""
"35","1.000","341.7708E+00",""
"36","1.000","341.7797E+00",""
"37","1.000","341.7539E+00",""
"38","1.000","341.6007E+00",""
"39","1.000","341.5533E+00",""
"40","1.000","341.4904E+00",""
"41","1.000","341.3104E+00",""
"42","1.000","341.0671E+00",""
"43","1.000","341.1155E+00",""
"44","1.000","341.0412E+00",""
"45","1.000","341.0174E+00",""
"46","1.000","341.0051E+00",""
"47","1.000","340.9766E+00",""
"48","1.000","340.8996E+00",""
"49","1.000","340.8644E+00",""
"50","1.000","340.8431E+00",""
"51","1.000","340.5328E+00",""
"52","1.000","340.4717E+00",""
"53","1.000","340.1980E+00",""
"54","1.000","340.1158E+00",""
"55","1.000","339.9902E+00",""
"56","1.000","339.7901E+00",""
"57","1.000","339.6348E+00",""
"58","1.000","339.2247E+00",""
"59","1.000","339.2322E+00",""
"60","1.000","339.1796E+00",""
"61","1.000","339.2233E+00",""
"62","1.000","339.2320E+00",""
"63","1.000","339.1112E+00",""
"64","1.000","339.1020E+00",""
"65","1.000","339.0685E+00",""
"66","1.000","339.0191E+00",""
"67","1.000","338.9980E+00",""
"68","1.000","338.9556E+00",""
"69","1.000","338.6632E+00",""
"70","1.000","338.5352E+00",""
"71","1.000","338.4068E+00",""
"72","1.000","338.2707E+00",""
"73","1.000","338.1994E+00",""
"74","1.000","338.1730E+00",""
"75","1.000","338.0969E+00",""
"76","1.000","338.0351E+00",""
"77","1.000","338.0269E+00",""
"78","1.000","337.9520E+00",""
"79","1.000","337.8117E+00",""
"80","1.000","337.8701E+00",""
"81","1.000","337.7634E+00",""
"82","1.000","337.7296E+00",""
"83","1.000","337.6643E+00",""
"84","1.000","337.7538E+00",""
"85","1.000","337.6337E+00",""
"86","1.000","337.5431E+00",""
"87","1.000","337.5455E+00",""
"88","1.000","337.4444E+00",""
"89","1.000","337.5333E+00",""
"90","1.000","337.5216E+00",""
"91","1.000","337.4202E+00",""
"92","1.000","337.4700E+00",""
"93","1.000","337.4688E+00",""
"94","1.000","337.3862E+00",""
"95","1.000","337.2839E+00",""
"96","1.000","337.2193E+00",""
"97","1.000","337.1429E+00",""
"98","1.000","337.0607E+00",""
"99","1.000","337.1019E+00",""
"100","1.000","336.9663E+00",""
"101","1.000","336.8563E+00",""
"102","1.000","336.8702E+00",""
"103","1.000","336.8256E+00",""
"104","1.000","336.6445E+00",""
"105","1.000","336.4418E+00",""
"106","1.000","336.3557E+00",""
"107","1.000","336.2114E+00",""
"108","1.000","336.2098E+00",""
"109","1.000","336.1530E+00",""
"110","1.000","336.1242E+00",""
"111","1.000","336.1181E+00",""
"112","1.000","336.0003E+00",""
"113","1.000","336.0130E+00",""
"114","1.000","335.9866E+00",""
"115","1.000","336.0108E+00",""
"116","1.000","335.9456E+00",""
"117","1.000","335.9973E+00",""
"118","1.000","336.0168E+00",""
"119","1.000","336.0344E+00",""
"120","1.000","336.0361E+00",""
"121","1.000","335.9911E+00",""
"122","1.000","336.0154E+00",""
"123","1.000","336.0156E+00",""
"124","1.000","336.0844E+00",""
"125","1.000","336.0831E+00",""
"126","1.000","336.1166E+00",""
"127","1.000","336.1998E+00",""
"128","1.000","336.2524E+00",""
"129","1.000","336.2855E+00",""
"130","1.000","336.3346E+00",""
"131","1.000","336.3453E+00",""
"132","1.000","336.3468E+00",""
"133","1.000","336.2967E+00",""
"134","1.000","336.3103E+00",""
"135","1.000","336.3462E+00",""
"136","1.000","336.4447E+00",""
"137","1.000","336.5414E+00",""
"138","1.000","336.5213E+00",""
"139","1.000","336.5157E+00",""
"140","1.000","336.6144E+00",""
"141","1.000","336.7658E+00",""
"142","1.000","336.8226E+00",""
"143","1.000","336.8300E+00",""
"144","1.000","336.8077E+00",""
"145","1.000","336.9301E+00",""
"146","1.000","336.9327E+00",""
"147","1.000","336.9948E+00",""
"148","1.000","336.9466E+00",""
"149","1.000","337.0829E+00",""
"150","1.000","337.1362E+00",""
"151","1.000","337.1627E+00",""
"152","1.000","337.2596E+00",""
"153","1.000","337.3951E+00",""
"154","1.000","337.5506E+00",""
"155","1.000","337.6714E+00",""
"156","1.000","337.7672E+00",""
"157","1.000","337.8256E+00",""
"158","1.000","337.8932E+00",""
"159","1.000","337.9367E+00",""
"160","1.000","337.9840E+00",""
"161","1.000","338.0575E+00",""
"162","1.000","338.1599E+00",""
"163","1.000","338.1986E+00",""
"164","1.000","338.3058E+00",""
"165","1.000","338.2868E+00",""
"166","1.000","338.2692E+00",""
"167","1.000","338.3605E+00",""
"168","1.000","338.4607E+00",""
"169","1.000","338.3964E+00",""
"170","1.000","338.4184E+00",""
"171","1.000","338.5115E+00",""
"172","1.000","338.6174E+00",""
