"No.","CV[V]","Z[ohm]","OFF"
"1","1.000","664.6676E+00",""
"2","1.000","664.2258E+00",""
"3","1.000","664.3226E+00",""
"4","1.000","664.7305E+00",""
"5","1.000","664.5942E+00",""
"6","1.000","664.2463E+00",""
"7","1.000","664.3949E+00",""
"8","1.000","664.6271E+00",""
"9","1.000","664.5798E+00",""
"10","1.000","664.2627E+00",""
"11","1.000","664.2419E+00",""
"12","1.000","664.6114E+00",""
"13","1.000","664.4372E+00",""
"14","1.000","664.4967E+00",""
"15","1.000","664.4925E+00",""
"16","1.000","664.4959E+00",""
"17","1.000","664.4748E+00",""
"18","1.000","664.4534E+00",""
"19","1.000","664.2892E+00",""
"20","1.000","664.4204E+00",""
"21","1.000","664.3920E+00",""
"22","1.000","664.3456E+00",""
"23","1.000","664.3859E+00",""
"24","1.000","664.3047E+00",""
"25","1.000","664.5279E+00",""
"26","1.000","664.4178E+00",""
"27","1.000","664.2690E+00",""
"28","1.000","664.4999E+00",""
"29","1.000","664.5405E+00",""
"30","1.000","664.4599E+00",""
"31","1.000","664.4795E+00",""
"32","1.000","664.5263E+00",""
"33","1.000","664.5151E+00",""
"34","1.000","664.5145E+00",""
"35","1.000","664.4721E+00",""
"36","1.000","664.4575E+00",""
"37","1.000","664.4621E+00",""
"38","1.000","664.4742E+00",""
"39","1.000","664.4092E+00",""
"40","1.000","664.4250E+00",""
"41","1.000","664.4240E+00",""
"42","1.000","664.3588E+00",""
"43","1.000","664.4816E+00",""
"44","1.000","664.3950E+00",""
"45","1.000","664.4057E+00",""
"46","1.000","664.3747E+00",""
"47","1.000","664.4537E+00",""
"48","1.000","664.4347E+00",""
"49","1.000","664.4064E+00",""
"50","1.000","664.3460E+00",""
"51","1.000","664.3438E+00",""
"52","1.000","664.3757E+00",""
"53","1.000","664.3698E+00",""
"54","1.000","664.2923E+00",""
"55","1.000","664.3500E+00",""
"56","1.000","664.3218E+00",""
"57","1.000","664.3451E+00",""
"58","1.000","664.3429E+00",""
"59","1.000","664.3111E+00",""
"60","1.000","664.3373E+00",""
"61","1.000","664.3008E+00",""
"62","1.000","664.2811E+00",""
"63","1.000","664.2957E+00",""
"64","1.000","664.2448E+00",""
"65","1.000","664.2067E+00",""
"66","1.000","664.2059E+00",""
"67","1.000","664.1872E+00",""
"68","1.000","664.2598E+00",""
"69","1.000","664.2577E+00",""
"70","1.000","664.2624E+00",""
