"No.","CV[V]","Z[ohm]","OFF"
"1","1.000","358.7474E+00",""
"2","1.000","358.7632E+00",""
"3","1.000","358.7785E+00",""
"4","1.000","358.9129E+00",""
"5","1.000","358.9127E+00",""
"6","1.000","358.9245E+00",""
"7","1.000","358.9557E+00",""
"8","1.000","358.9567E+00",""
"9","1.000","358.9552E+00",""
"10","1.000","358.9875E+00",""
"11","1.000","358.9607E+00",""
"12","1.000","358.9761E+00",""
"13","1.000","358.9355E+00",""
"14","1.000","358.9090E+00",""
"15","1.000","358.9321E+00",""
"16","1.000","358.8760E+00",""
"17","1.000","358.8520E+00",""
"18","1.000","358.8264E+00",""
"19","1.000","358.7905E+00",""
"20","1.000","358.7501E+00",""
"21","1.000","358.7417E+00",""
"22","1.000","358.7055E+00",""
"23","1.000","358.6925E+00",""
"24","1.000","358.6284E+00",""
"25","1.000","358.5859E+00",""
"26","1.000","358.5401E+00",""
"27","1.000","358.5643E+00",""
"28","1.000","358.4472E+00",""
"29","1.000","358.4581E+00",""
"30","1.000","358.4011E+00",""
"31","1.000","358.3849E+00",""
"32","1.000","358.3405E+00",""
"33","1.000","358.3074E+00",""
"34","1.000","358.1940E+00",""
"35","1.000","358.1206E+00",""
"36","1.000","358.0924E+00",""
"37","1.000","358.0368E+00",""
"38","1.000","357.9948E+00",""
"39","1.000","357.9917E+00",""
"40","1.000","357.9493E+00",""
"41","1.000","357.9059E+00",""
"42","1.000","357.9024E+00",""
"43","1.000","357.8894E+00",""
"44","1.000","357.8722E+00",""
"45","1.000","357.7935E+00",""
"46","1.000","357.7550E+00",""
"47","1.000","357.7189E+00",""
"48","1.000","357.6809E+00",""
"49","1.000","357.6189E+00",""
"50","1.000","357.5938E+00",""
"51","1.000","357.5950E+00",""
"52","1.000","357.5635E+00",""
"53","1.000","357.5332E+00",""
"54","1.000","357.5073E+00",""
"55","1.000","357.5047E+00",""
"56","1.000","357.4675E+00",""
"57","1.000","357.4257E+00",""
"58","1.000","357.3770E+00",""
"59","1.000","357.3882E+00",""
"60","1.000","357.3535E+00",""
"61","1.000","357.3010E+00",""
"62","1.000","357.2831E+00",""
"63","1.000","357.2248E+00",""
"64","1.000","357.1890E+00",""
"65","1.000","357.1932E+00",""
"66","1.000","357.1608E+00",""
"67","1.000","357.1598E+00",""
"68","1.000","357.0858E+00",""
"69","1.000","357.0554E+00",""
"70","1.000","357.0366E+00",""
"71","1.000","357.0425E+00",""
"72","1.000","356.9936E+00",""
"73","1.000","356.9642E+00",""
"74","1.000","356.9985E+00",""
"75","1.000","356.9794E+00",""
"76","1.000","356.9562E+00",""
"77","1.000","356.9493E+00",""
"78","1.000","356.9274E+00",""
"79","1.000","356.8832E+00",""
"80","1.000","356.8254E+00",""
"81","1.000","356.8114E+00",""
"82","1.000","356.7532E+00",""
"83","1.000","356.7425E+00",""
"84","1.000","356.7184E+00",""
"85","1.000","356.6921E+00",""
"86","1.000","356.6611E+00",""
"87","1.000","356.6272E+00",""
"88","1.000","356.6062E+00",""
"89","1.000","356.5925E+00",""
"90","1.000","356.5483E+00",""
"91","1.000","356.5145E+00",""
"92","1.000","356.4631E+00",""
"93","1.000","356.4986E+00",""
"94","1.000","356.4868E+00",""
"95","1.000","356.4461E+00",""
"96","1.000","356.4366E+00",""
"97","1.000","356.4091E+00",""
"98","1.000","356.3620E+00",""
"99","1.000","356.3063E+00",""
"100","1.000","356.2540E+00",""
"101","1.000","356.2220E+00",""
"102","1.000","356.1874E+00",""
"103","1.000","356.1156E+00",""
"104","1.000","356.1069E+00",""
"105","1.000","356.1062E+00",""
"106","1.000","356.0966E+00",""
"107","1.000","356.0574E+00",""
"108","1.000","356.0244E+00",""
"109","1.000","356.0052E+00",""
"110","1.000","356.0075E+00",""
"111","1.000","355.9790E+00",""
"112","1.000","355.9448E+00",""
"113","1.000","355.8731E+00",""
"114","1.000","355.8651E+00",""
"115","1.000","355.8501E+00",""
"116","1.000","355.8359E+00",""
"117","1.000","355.7470E+00",""
"118","1.000","355.7311E+00",""
"119","1.000","355.7194E+00",""
"120","1.000","355.6956E+00",""
"121","1.000","355.7210E+00",""
"122","1.000","355.7059E+00",""
"123","1.000","355.6303E+00",""
"124","1.000","355.5894E+00",""
"125","1.000","355.6179E+00",""
"126","1.000","355.5235E+00",""
"127","1.000","355.4490E+00",""
"128","1.000","355.3682E+00",""
"129","1.000","355.3989E+00",""
"130","1.000","355.4072E+00",""
"131","1.000","355.4130E+00",""
"132","1.000","355.3781E+00",""
"133","1.000","355.5087E+00",""
"134","1.000","355.3764E+00",""
"135","1.000","355.2773E+00",""
"136","1.000","355.2822E+00",""
"137","1.000","355.3437E+00",""
"138","1.000","355.2754E+00",""
"139","1.000","355.2120E+00",""
"140","1.000","355.1871E+00",""
"141","1.000","355.1550E+00",""
"142","1.000","355.1770E+00",""
"143","1.000","355.1645E+00",""
"144","1.000","355.1573E+00",""
"145","1.000","355.1175E+00",""
"146","1.000","355.0563E+00",""
"147","1.000","355.0056E+00",""
"148","1.000","355.0141E+00",""
"149","1.000","355.0081E+00",""
"150","1.000","355.0011E+00",""
"151","1.000","355.0128E+00",""
"152","1.000","355.0205E+00",""
"153","1.000","354.9672E+00",""
"154","1.000","354.9507E+00",""
"155","1.000","354.9462E+00",""
"156","1.000","354.9247E+00",""
"157","1.000","354.9276E+00",""
"158","1.000","354.9588E+00",""
"159","1.000","354.9308E+00",""
"160","1.000","354.9262E+00",""
"161","1.000","354.8431E+00",""
"162","1.000","354.8177E+00",""
"163","1.000","354.8419E+00",""
"164","1.000","354.7371E+00",""
"165","1.000","354.7114E+00",""
"166","1.000","354.6990E+00",""
"167","1.000","354.6871E+00",""
"168","1.000","354.6754E+00",""
"169","1.000","354.6266E+00",""
"170","1.000","354.5749E+00",""
"171","1.000","354.5689E+00",""
"172","1.000","354.5985E+00",""
"173","1.000","354.5697E+00",""
"174","1.000","354.5461E+00",""
"175","1.000","354.5680E+00",""
"176","1.000","354.5625E+00",""
"177","1.000","354.5747E+00",""
"178","1.000","354.5825E+00",""
"179","1.000","354.5844E+00",""
"180","1.000","354.5326E+00",""
"181","1.000","354.5262E+00",""
"182","1.000","354.5290E+00",""
"183","1.000","354.4847E+00",""
"184","1.000","354.4626E+00",""
"185","1.000","354.4412E+00",""
"186","1.000","354.4785E+00",""
"187","1.000","354.4709E+00",""
"188","1.000","354.4386E+00",""
"189","1.000","354.4315E+00",""
"190","1.000","354.3853E+00",""
"191","1.000","354.4009E+00",""
"192","1.000","354.3638E+00",""
"193","1.000","354.3257E+00",""
"194","1.000","354.3200E+00",""
"195","1.000","354.2980E+00",""
"196","1.000","354.2689E+00",""
"197","1.000","354.3067E+00",""
"198","1.000","354.3040E+00",""
"199","1.000","354.3179E+00",""
"200","1.000","354.2778E+00",""
"201","1.000","354.2919E+00",""
"202","1.000","354.3173E+00",""
"203","1.000","354.2778E+00",""
"204","1.000","354.2412E+00",""
"205","1.000","354.2149E+00",""
"206","1.000","354.2023E+00",""
"207","1.000","354.1379E+00",""
"208","1.000","354.1921E+00",""
"209","1.000","354.1533E+00",""
"210","1.000","354.1248E+00",""
"211","1.000","354.1292E+00",""
"212","1.000","354.1589E+00",""
"213","1.000","354.1443E+00",""
"214","1.000","354.1375E+00",""
"215","1.000","354.1418E+00",""
"216","1.000","354.1202E+00",""
"217","1.000","354.1234E+00",""
"218","1.000","354.1268E+00",""
"219","1.000","354.1550E+00",""
"220","1.000","354.1319E+00",""
"221","1.000","354.1573E+00",""
"222","1.000","354.1260E+00",""
"223","1.000","354.1345E+00",""
"224","1.000","354.0974E+00",""
"225","1.000","354.1100E+00",""
"226","1.000","354.0747E+00",""
"227","1.000","354.1095E+00",""
"228","1.000","354.0516E+00",""
"229","1.000","354.0610E+00",""
"230","1.000","354.0655E+00",""
"231","1.000","354.0634E+00",""
"232","1.000","354.0702E+00",""
"233","1.000","354.0561E+00",""
"234","1.000","354.0924E+00",""
"235","1.000","354.0533E+00",""
"236","1.000","354.0840E+00",""
"237","1.000","354.0708E+00",""
"238","1.000","354.0653E+00",""
"239","1.000","354.0434E+00",""
"240","1.000","354.0482E+00",""
"241","1.000","354.0035E+00",""

